hour,open,high,low,close,impact_p90,tier,base_250,base_500,base_1500,quote_250,quote_500,quote_1500
2026-09-11 19:00:00,0.3624561921790232,0.3775582092387141,0.35866774219492437,0.36482182330503043,0.07167685920114608,Thin,-5392.158669383323,-11652.81761607163,-82571.09046413245,5605.571473922543,9689.225937443935,25112.29368271747
2026-09-11 19:15:00,0.36480783460543764,0.37099935164509057,0.3586215989517044,0.36385057551788474,0.05244283210293874,Thin,-5446.981157363892,-14924.06977514123,-90480.0491156333,4895.366450634409,9184.445441366996,25403.286889825155
2026-09-11 19:30:00,0.3635410215265668,0.36359989580794394,0.355511932742411,0.36359989580794394,0.058065994907110376,Thin,-6394.416346290298,-16496.69283624999,-90658.02372470028,5342.514401384611,9983.058255024182,22856.131543813324
2026-09-11 19:45:00,0.36445669023443955,0.3744978667560319,0.36445669023443955,0.3744978667560319,0.04074329878560699,Thin,-7638.836175808553,-15065.553119900474,-86209.60334922516,6930.970784009137,12468.088973287231,26915.376571694615
2026-09-11 20:00:00,0.374497460978081,0.37713258527798743,0.374497460978081,0.37713258527798743,0.03365118273705279,Thin,-7883.293778943568,-15988.737570323729,-86084.14061090685,7948.572235837891,13784.066242851888,29041.419672894313
2026-09-11 20:15:00,0.37718773282179635,0.3820854727045941,0.36684699131256726,0.3720833470024228,0.04319411195531901,Thin,-5856.355128585643,-11032.827022583193,-31448.477239402517,7415.579417373024,11049.848965703584,20093.715883832447
2026-09-11 20:30:00,0.3719586868895897,0.3776755282574273,0.36406768795983324,0.36760869612394315,0.04002583832934614,Thin,-7931.718361235411,-14656.570404379005,-74949.73627574494,6507.9631642447775,11341.115321695162,30612.974935468686
2026-09-11 20:45:00,0.36749697908070256,0.37146418872610504,0.3632273932202247,0.3635472642135904,0.039385420814284935,Thin,-7740.7287592463035,-15138.341183288123,-81705.71734680029,7561.570626781147,12122.612305635646,24740.764223921477
2026-09-11 21:00:00,0.3635967062898477,0.3635967063005994,0.356799939551649,0.356799939551649,0.03774367333128252,Thin,-7419.822483578804,-15228.047967872604,-82928.25060351373,7147.476705898511,11772.531563877817,23016.802153017696
2026-09-11 21:15:00,0.35692827341585615,0.361237234060969,0.3568257956218234,0.361237234060969,0.03600432447057193,Thin,-8215.790364989798,-16107.431531077431,-88733.98160954393,6844.046352645372,11839.824008533327,23553.281846382615
2026-09-11 21:30:00,0.3612575115498274,0.36146313092898896,0.3612575115498274,0.36146313092898896,0.02463462468215143,Moderate,-8947.42425376751,-17115.600748354613,-89769.98812267273,7647.824616258232,12673.572454732393,24461.9030795608
2026-09-11 21:45:00,0.3614659551226629,0.3754909948091915,0.3614659551226629,0.3754909948091915,0.038104253860916835,Thin,-7434.155732005685,-21848.442248804848,-93069.2100272605,7977.66918550003,14545.923087589243,30132.964767807523
2026-09-11 22:00:00,0.37549686928835657,0.3773669081737493,0.3754446734286644,0.37573593087694274,0.030508376909714818,Thin,-8221.881311597524,-22943.92610073453,-94171.74384383394,8235.307984516552,14786.237805750901,30444.818831773304
